id,query,hits@5,label candidates,code@1,code@2,code@3,code@4,code@5
118,How to convert a list of longs into a comma separated string in python,1,""""""","""""".join([str(i) for i in list_of_ints])",""""""","""""".join([str(i) for i in list_of_ints])",""""""", """""".join('(' + ', '.join(i) + ')' for i in L)",""""""" """""".join([('%d@%d' % t) for t in l])",[int(''.join(str(d) for d in x)) for x in L],""""""","""""".join(l)"
364,"numpy: syntax/idiom to cast (n,) array to a (n, 1) array?",1,"a[:, (np.newaxis)]",numpy.array(a).reshape(-1).tolist(),"numpy.zeros((3, 3, 3))","np.column_stack(([1, 2, 3], [4, 5, 6]))",numpy.array(a)[0].tolist(),"a[:, (np.newaxis)]"
120,Find last occurrence of character,1,'abcd}def}'.rfind('}'),l.count('b'),l.count('a'),"""""""The big brown fox is brown"""""".count('brown')",'abcd}def}'.rfind('}'),print(x.rpartition('-')[0])
152,Python sort a List by length of value in tuple,1,"l.sort(key=lambda t: len(t[1]), reverse=True)",tuple(l),"max(lis, key=lambda item: item[1])[0]","l.sort(key=lambda t: len(t[1]), reverse=True)","sorted(list, key=lambda x: (x[0], -x[1]))","sorted(x, key=x.get, reverse=True)"
154,python's re: return True if regex contains in the string,1,"bool(re.search('ba[rzd]', 'foobarrrr'))","bool(re.search('ba[rzd]', 'foobarrrr'))","print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))","re.findall('\\(.*?\\)|\\w', '(zyx)bc')","re.search('\\[(.*)\\]', your_string).group(1)","re.findall('\\(.+?\\)|\\w', '(zyx)bc')"
155,Removing duplicates in lists,1,list(set(t)) <EOC> list(set(source_list)) <EOC> list(OrderedDict.fromkeys('abracadabra')),list(set(t)),"[[x, l.count(x)] for x in set(l)]","[k for k, v in list(Counter(mylist).items()) if v > 1]",list2 = [x for x in list1 if x != []],"list(dict((x[0], x) for x in L).values())"
119,Posting raw data with Python,1,"requests.post(url, data=DATA, headers=HEADERS_DICT, auth=(username, password))","requests.post(url, data=DATA, headers=HEADERS_DICT, auth=(username, password))",r = requests.get(url),json.loads(request.body),json.load(urllib.request.urlopen('url')),"r = requests.post(url, files=files, headers=headers, data=data)"
159,Splinter or Selenium: Can we get current html page after clicking a button?,1,driver.execute_script('return document.documentElement.outerHTML;'),self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),"browser.execute_script(""document.getElementById('XYZ').value+='1'"")",driver.execute_script('return document.documentElement.outerHTML;'),driver.find_element_by_partial_link_text('Send').click(),driver.find_element_by_link_text('Send InMail').click()
160,Find a specific pattern (regular expression) in a list of strings (Python),1,"[i for i in teststr if re.search('\\d+[xX]', i)]","re.findall('\\(.*?\\)|\\w', '(zyx)bc')","re.findall('\\(.+?\\)|\\w', '(zyx)bc')","re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc')","[i for i in teststr if re.search('\\d+[xX]', i)]","bool(re.search('ba[rzd]', 'foobarrrr'))"
161,Selecting with complex criteria from pandas.DataFrame,1,df['A'][(df['B'] > 50) & (df['C'] == 900)],df['A'][(df['B'] > 50) & (df['C'] == 900)],df[df['BoolCol'] == True].index.tolist(),all(df.index[:-1] <= df.index[1:]),df[df['BoolCol']].index.tolist(),df.loc[df['BoolCol']]
164,How to call a shell script from python code?,1,subprocess.call(['./test.sh']) <EOC> subprocess.call(['notepad']),subprocess.call(['./test.sh']),"subprocess.call(['python.exe', 'hello.py', 'htmlfilename.htm'])","os.system('powershell.exe', 'script.ps1')","subprocess.Popen(['background-process', 'arguments'])","subprocess.call('sleep.sh', shell=True)"
165,Interleaving two lists in Python,1,"[val for pair in zip(l1, l2) for val in pair]","b.append((a[0][0], a[0][2]))","result = ([a for (a, b) in original], [b for (a, b) in original])","[val for pair in zip(l1, l2) for val in pair]",a.extend(list(b)),[x[::-1] for x in b]
167,Parsing CSV / tab-delimited txt file with Python,1,"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))",line.split(),[line.split() for line in open('File.txt')],"re.findall('([a-fA-F\\d]{32})', data)","text.split(',')"
168,Python - Access object attributes as in a dictionary,1,"getattr(my_object, my_str)","getattr(obj, 'attr')",my_dict.update({'third_key': 1}),d['mynewkey'] = 'mynewvalue',"getattr(my_object, my_str)","data.update({'a': 1, })"
169,list of dicts to/from dict of lists,1,"print(dict(zip(LD[0], zip(*[list(d.values()) for d in LD]))))",[dct[k] for k in lst],{k: [d[k] for d in dicts] for k in dicts[0]},"print(dict(zip(LD[0], zip(*[list(d.values()) for d in LD]))))","[(x['x'], x['y']) for x in d]",[mydict[x] for x in mykeys]
170,How do I sum the first value in each tuple in a list of tuples in Python?,1,sum([pair[0] for pair in list_of_pairs]),sum([pair[0] for pair in list_of_pairs]),[[sum(item) for item in zip(*items)] for items in zip(*data)],"result = ((a for (a, b) in original), (b for (a, b) in original))","result = ([a for (a, b) in original], [b for (a, b) in original])","sum(sum(i) if isinstance(i, list) else i for i in L)"
172,Find all words in a string that start with the $ sign in Python,1,[word for word in mystring.split() if word.startswith('$')],[word for word in mystring.split() if word.startswith('$')],"re.split('(\\W+)', s)","re.findall('\\(.*?\\)|\\w', '(zyx)bc')","re.findall('\\(.+?\\)|\\w', '(zyx)bc')","re.search('\\[(.*)\\]', your_string).group(1)"
151,Prepend a line to an existing file in Python,1,"open('outfile', 'w').write('#test firstline\n' + open('infile').read())","new_file = open('path/to/FILE_NAME.ext', 'w')",myfile.write('\n'.join(lines)),"f = open('yourfile.txt', 'w')","newFile.write(struct.pack('5B', *newFileBytes))","open('outfile', 'w').write('#test firstline\n' + open('infile').read())"
174,How to find all elements in a numpy 2-dimensional array that match a certain list?,1,"np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)","np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)","a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]","np.array([zip(x, y) for x, y in zip(a, b)])",numpy.array(a)[0].tolist(),"[i for (i, x) in enumerate(testlist) if (x == 1)]"
177,How to add a header to a csv file in Python?,1,writer.writeheader(),writer.writeheader(),"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","df.to_csv(filename, index=False)","target.write('%r\n%r\n%r\n' % (line1, line2, line3))",print('\n'.join('\t'.join(str(col) for col in row) for row in tab))
178,Pandas Dataframe: Replacing NaN with row average,1,"df.fillna(df.mean(axis=1), axis=1)","df.fillna(df.mean(axis=1), axis=1)","df['c'] = np.where(df['a'].isnull, df['b'], df['a'])",df.dropna(subset=[1]),"pd.DataFrame(out.tolist(), columns=['out-1', 'out-2'], index=out.index)",df.iloc[np.flatnonzero(df['BoolCol'])]
179,Python: Converting Epoch time into the datetime,1,"time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))",datetime.datetime.fromtimestamp(s).strftime('%Y-%m-%d %H:%M:%S.%f'),datetime.now(pytz.utc),"datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')","time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')","time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))"
180,Calling a base class's classmethod in Python,1,"super(Derived, cls).do(a)","super(Derived, cls).do(a)","getattr(obj, 'attr')","getattr(my_object, my_str)",my_list.append(12),int()
181,selecting rows in numpy ndarray based on the value of two columns,1,"a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]","np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)","a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]","c2.sort(key=lambda row: (row[2], row[1], row[0]))",c2.sort(key=lambda row: row[2]),"c2.sort(key=lambda row: (row[2], row[1]))"
363,Sum of multiple list of lists index wise,1,[[sum(item) for item in zip(*items)] for items in zip(*data)],[[sum(item) for item in zip(*items)] for items in zip(*data)],sum([pair[0] for pair in list_of_pairs]),"sum(sum(i) if isinstance(i, list) else i for i in L)","[sum(l[:i]) for i, _ in enumerate(l)]",[sum(row[i] for row in array) for i in range(len(array[0]))]
183,Length of longest word in a list,1,"len(max(words, key=len))","len(max(words, key=len))",len(l),"list(map(lambda x, y: x + y, word[:-1], word[1:]))",len(my_list),l.count('a')
185,Save line in file to list,1,[line.split() for line in open('File.txt')],[line.split() for line in open('File.txt')],[line.rstrip('\n') for line in file],"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","pickle.dump(mylist, open('save.txt', 'wb'))","for line in mylog:
    list1.append(line)"
187,creating a tmp file in python,1,"new_file = open('path/to/FILE_NAME.ext', 'w')","f = open('yourfile.txt', 'w')","new_file = open('path/to/FILE_NAME.ext', 'w')","open('filename', 'wb').write(bytes_)","open(filename, 'w').close()",file.seek(0)
188,How to count distinct values in a column of a pandas group by object?,1,"df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()","df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()",df.groupby('id').first(),df.groupby('A').filter(lambda x: len(x) > 1),Counter(l),x.set_index('name').index.get_duplicates()
190,"python, best way to convert a pandas series into a pandas dataframe",1,"pd.DataFrame({'email': sf.index, 'list': sf.values})","pd.DataFrame({'email': sf.index, 'list': sf.values})","df.reset_index(level=0, inplace=True)","pd.concat([df[0].apply(pd.Series), df[1]], axis=1)",df.index.get_loc('bob'),"df.sort_values(['System_num', 'Dis'])"
191,printing tab-separated values of a list,1,"print('\t'.join(map(str, list)))","print('\t'.join(map(str, list)))",print('\n'.join('\t'.join(str(col) for col in row) for row in tab)),"print(' '.join(map(str, l)))",""""""", """""".join('(' + ', '.join(i) + ')' for i in L)",[''.join(str(d) for d in x) for x in L]
193,How to adjust the quality of a resized image in Python Imaging Library?,1,"image = image.resize((x, y), Image.ANTIALIAS)","image = image.resize((x, y), Image.ANTIALIAS)",sys.stdout.write('.'),time.sleep(1),"numpy.zeros((3, 3, 3))","x = np.asarray(x).reshape(1, -1)[(0), :]"
195,how to show Percentage in python,1,print('{0:.0f}%'.format(1.0 / 3 * 100)),print('{0:.0f}%'.format(1.0 / 3 * 100)),"print('%*s : %*s' % (20, 'Python', 20, 'Very Good'))","answer = str(round(answer, 2))",int(round(2.51 * 100)),"print('\t'.join(map(str, list)))"
175,Calculate mean across dimension in a 2D array,1,"np.mean(a, axis=1)","np.mean(a, axis=1)","data.reshape(-1, j).mean(axis=1).reshape(data.shape[0], -1)",a.sum(axis=1),"numpy.zeros((3, 3, 3))","a[:, (np.newaxis)]"
150,Sorting data in DataFrame Pandas,1,"df.sort_values(['System_num', 'Dis'])","df.sort_values(['System_num', 'Dis'])",l.sort(key=lambda x: x['title']),mylist.sort(key=lambda x: x['title']),b.sort(key=lambda x: x[1][2]),"sorted(list_of_strings, key=lambda s: s.split(',')[1])"
157,Beautifulsoup - nextSibling,1,print(soup.find(text='Address:').findNext('td').contents[0]),"soup.find_all('span', {'class': 'starGryB sp'})","soup.find('div', id='main-content').decompose()",print(soup.find('name').string),print(soup.find(text='Address:').findNext('td').contents[0]),element.get_attribute('innerHTML')
139,Shuffle columns of an array with Numpy,1,np.random.shuffle(np.transpose(r)),np.random.shuffle(np.transpose(r)),"numpy.zeros((3, 3, 3))",numpy.array(a).reshape(-1).tolist(),"a[:, (np.newaxis)]","x = np.asarray(x).reshape(1, -1)[(0), :]"
134,How to get an absolute file path in Python,1,os.path.abspath('mydir/myfile.txt'),os.path.isabs(my_path),os.path.abspath('mydir/myfile.txt'),os.path.basename(os.path.dirname(os.path.realpath(__file__))),os.chdir(owd),sys.path.append('/path/to/whatever')
133,How do I replace whitespaces with underscore and vice versa?,1,"mystring.replace(' ', '_')","""""""it is icy"""""".replace('i', '')","re.sub('[^\\w]', ' ', s)","mystring.replace(' ', '_')","text = re.sub('\\b(\\w+)( \\1\\b)+', '\\1', text)","re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()"
131,How to get a daterange of the 2nd Fridays of each month?,1,"pd.date_range('2016-01-01', freq='WOM-2FRI', periods=13)",(datetime.datetime.now() - datetime.timedelta(days=7)).date(),"then = datetime.datetime.strptime(when, '%Y-%m-%d').date()","sorted(li, key=lambda x: datetime.strptime(x[1], '%d/%m/%Y'), reverse=True)","pd.date_range('2016-01-01', freq='WOM-2FRI', periods=13)","[d.strftime('%Y%m%d') for d in pandas.date_range('20130226', '20130302')]"
130,"Remove all special characters, punctuation and spaces from string",1,"re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('^[A-Z0-9]*(?![a-z])', '', string)","re.sub('[^\\w]', ' ', s)","re.sub('\\D', '', 'aas30dsa20')","re.sub('i', '', 'it is icy')"
140,Copy all values in a column to a new column in a pandas dataframe,1,df['D'] = df['B'],df['D'] = df['B'],"df.replace({'\n': '<br>'}, regex=True)",df['index1'] = df.index,df[df.columns[-1]],"pd.concat([df[0].apply(pd.Series), df[1]], axis=1)"
141,Find a value within nested json dictionary in python,1,list(data['A']['B'].values())[0]['maindata'][0]['Info'],list(data['A']['B'].values())[0]['maindata'][0]['Info'],list(dict.keys())[-1],result[0]['from_user'],json_data = json.loads(unescaped),d['mynewkey'] = 'mynewvalue'
136,Get Filename Without Extension in Python,1,os.path.splitext(filename)[0],os.path.splitext(filename)[0],print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass","for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass",os.path.abspath('mydir/myfile.txt')
142,True for all characters of a string,1,all(predicate(x) for x in string),len(my_string),len(s),all(predicate(x) for x in string),[chr(i) for i in range(127)],"""""""The big brown fox is brown"""""".count('brown')"
143,How to determine number of files on a drive with Python?,1,os.statvfs('/').f_files - os.statvfs('/').f_ffree,os.statvfs('/').f_files - os.statvfs('/').f_ffree,os.stat(filepath).st_size,os.chdir(owd),"subprocess.check_output('ps -ef | grep something | wc -l', shell=True)","if (not os.path.exists(directory)):
    os.makedirs(directory)"
126,"How to select rows in a DataFrame between two values, in Python Pandas?",1,df = df[(df['closing_price'] >= 99) & (df['closing_price'] <= 101)],all(df.index[:-1] <= df.index[1:]),df.index.get_loc('bob'),df['A'][(df['B'] > 50) & (df['C'] == 900)],"df['range'].replace(',', '-', inplace=True)",df = df[(df['closing_price'] >= 99) & (df['closing_price'] <= 101)]
144,how to get a single result from a SQLite query in python?,1,cursor.fetchone()[0],cursor.fetchone()[0],"db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())","c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))","records = dict((record['_id'], record) for record in cursor)","db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))"
137,How to sum elements in functional way,1,"[sum(l[:i]) for i, _ in enumerate(l)]","sum(sum(i) if isinstance(i, list) else i for i in L)","[sum(l[:i]) for i, _ in enumerate(l)]",sum([pair[0] for pair in list_of_pairs]),[sum(row[i] for row in array) for i in range(len(array[0]))],"values = sum([['A', 'B', 'C'], ['D', 'E', 'F'], ['G', 'H', 'I']], [])"
123,How to get the filename without the extension from a path in Python?,1,print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),os.path.splitext(filename)[0],os.path.abspath('mydir/myfile.txt'),print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),os.path.basename(os.path.dirname(os.path.realpath(__file__))),"for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass"
145,How to convert a string list into an integer in python,1,"user_list = [int(number) for number in user_input.split(',')] <EOC> [int(s) for s in user.split(',')]",nums = [int(x) for x in intstringlist],"[element for element in lst if isinstance(element, int)]",L = [int(''.join([str(y) for y in x])) for x in L],numlist = [float(x) for x in numlist],"user_list = [int(number) for number in user_input.split(',')]"
122,transpose dictionary (extract all the values for one key from a list of dictionaries),1,"[(x['x'], x['y']) for x in d]","[(x['x'], x['y']) for x in d]","dict((k, [d[k] for d in dicts]) for k in dicts[0])",{k: [d[k] for d in dicts] for k in dicts[0]},[dct[k] for k in lst],list(data['A']['B'].values())[0]['maindata'][0]['Info']
146,Sorting a Python list by two criteria,1,"sorted(list, key=lambda x: (x[0], -x[1]))","sorted(list, key=lambda x: (x[0], -x[1]))","sorted(list(x.items()), key=lambda pair: pair[1], reverse=True)","sorted(x, key=x.get, reverse=True)","sorted(list_of_strings, key=lambda s: s.split(',')[1])",mylist.sort(key=lambda x: x['title'])
117,"in Numpy, how to zip two 2-D arrays?",2,"np.array([zip(x, y) for x, y in zip(a, b)]) <EOC> np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)","np.array([zip(x, y) for x, y in zip(a, b)])","np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)","np.vstack((A, B))","c = np.r_[(a[None, :], b[None, :])]","np.vstack((a, b))"
176,Running R script from python,2,"subprocess.call(['/usr/bin/Rscript', '--vanilla', '/pathto/MyrScript.r']) <EOC> subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)","subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)","subprocess.call(['/usr/bin/Rscript', '--vanilla', '/pathto/MyrScript.r'])",subprocess.call(['./test.sh']),"os.system('powershell.exe', 'script.ps1')","file = open('Output.txt', 'a')"
104,Convert tuple to list,2,list(t) <EOC> tuple(l),tuple(l),list(t),len(my_tuple),"map(lambda a: a[0], (('aa',), ('bb',), ('cc',)))","result = ([a for (a, b) in original], [b for (a, b) in original])"
192,Python unicode string with UTF-8?,2,print('\xd0\xbf\xd1\x80\xd0\xb8'.encode('raw_unicode_escape')) <EOC> 'Sopet\xc3\xb3n'.encode('latin-1').decode('utf-8'),'Sopet\xc3\xb3n'.encode('latin-1').decode('utf-8'),raw_byte_string.decode('unicode_escape'),print('\xd0\xbf\xd1\x80\xd0\xb8'.encode('raw_unicode_escape')),d.decode('cp1251').encode('utf8'),s.encode('iso-8859-15')
107,Python Pandas: Get index of rows which column matches certain value,2,df.loc[df['BoolCol']] <EOC> df.iloc[np.flatnonzero(df['BoolCol'])] <EOC> df[df['BoolCol'] == True].index.tolist() <EOC> df[df['BoolCol']].index.tolist(),"df.loc[df['Letters'] == 'C', 'Letters'].values[0]",df[df['BoolCol'] == True].index.tolist(),df.iloc[np.flatnonzero(df['BoolCol'])],df['A'][(df['B'] > 50) & (df['C'] == 900)],df['index1'] = df.index
203,get item's position in a list,2,"[i for (i, x) in enumerate(testlist) if (x == 1)] <EOC> [i for (i, x) in enumerate(testlist) if (x == 1)] <EOC> for i in [i for (i, x) in enumerate(testlist) if (x == 1)]:
    pass <EOC> for i in (i for (i, x) in enumerate(testlist) if (x == 1)):
    pass <EOC> gen = (i for (i, x) in enumerate(testlist) if (x == 1))
for i in gen:
    pass <EOC> print(testlist.index(element)) <EOC> try:
    print(testlist.index(element))
except ValueError:
    pass","[index for index, item in enumerate(thelist) if item[0] == '332']",print(testlist.index(element)),"try:
    print(testlist.index(element))
except ValueError:
    pass","sorted(list, key=lambda x: (x[0], -x[1]))",len(my_list)
204,Find the maximum value in a list of tuples in Python,2,"max(lis, key=lambda item: item[1])[0] <EOC> max(lis, key=itemgetter(1))[0]","max(lis, key=itemgetter(1))[0]","max(lis, key=lambda item: item[1])[0]","max(k for k, v in x.items() if v != 0)","np.maximum([2, 3, 4], [1, 5, 2])",max([max(i) for i in matrix])
129,How do you extract a url from a string using python?,2,"print(re.findall('(https?://[^\\s]+)', myString)) <EOC> print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))","print(re.findall('(https?://[^\\s]+)', myString))","print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))",json.load(urllib.request.urlopen('url')),r = requests.get(url),"response = urllib.request.urlopen('http://www.example.com/')
html = response.read()"
277,numpy concatenate two arrays vertically,2,"print(concatenate((a, b), axis=0)) <EOC> print(concatenate((a, b), axis=1)) <EOC> c = np.r_[(a[None, :], b[None, :])] <EOC> np.array((a, b))","np.vstack((A, B))","np.array([zip(x, y) for x, y in zip(a, b)])","print(concatenate((a, b), axis=0))","np.concatenate((A, B))","print(concatenate((a, b), axis=1))"
23,download a file over HTTP,2,"urllib.request.urlretrieve('http://www.example.com/songs/mp3.mp3', 'mp3.mp3') <EOC> u = urllib.request.urlopen(url)
f = open(file_name, 'wb')
meta = u.info()
file_size = int(meta.getheaders('Content-Length')[0])
print(('Downloading: %s Bytes: %s' % (file_name, file_size)))
file_size_dl = 0
block_sz = 8192
while True:
    buffer = u.read(block_sz)
    if (not buffer):
        break
    file_size_dl += len(buffer)
    f.write(buffer)
    status = ('%10d  [%3.2f%%]' % (file_size_dl, ((file_size_dl * 100.0) / file_size)))
    status = (status + (chr(8) * (len(status) + 1)))
    print(status, end=' ')
f.close() <EOC> response = urllib.request.urlopen('http://www.example.com/')
html = response.read() <EOC> r = requests.get(url) <EOC> response = requests.get(url, stream=True)
with open('10MB', 'wb') as handle:
    for data in tqdm(response.iter_content()):
        handle.write(data)","urllib.request.urlretrieve(url, file_name)",r = requests.get(url),"u = urllib.request.urlopen(url)
f = open(file_name, 'wb')
meta = u.info()
file_size = int(meta.getheaders('Content-Length')[0])
print(('Downloading: %s Bytes: %s' % (file_name, file_size)))
file_size_dl = 0
block_sz = 8192
while True:
    buffer = u.read(block_sz)
    if (not buffer):
        break
    file_size_dl += len(buffer)
    f.write(buffer)
    status = ('%10d  [%3.2f%%]' % (file_size_dl, ((file_size_dl * 100.0) / file_size)))
    status = (status + (chr(8) * (len(status) + 1)))
    print(status, end=' ')
f.close()","open(path, 'r')","r = requests.post(url, files=files, headers=headers, data=data)"
261,Counting the Number of keywords in a dictionary in python,2,len(list(yourdict.keys())) <EOC> len(set(open(yourdictfile).read().split())),len(list(yourdict.keys())),len(set(open(yourdictfile).read().split())),"dict([('Name', 'Joe'), ('Age', 22)])",sorted(d.items()),my_dict.update({'third_key': 1})
19,How can I convert a string with dot and comma into a float number in Python,2,"my_float = float(my_string.replace(',', '')) <EOC> float('123,456.908'.replace(',', ''))","float('123,456.908'.replace(',', ''))","my_float = float(my_string.replace(',', ''))","""""""."""""".join(s.split('.')[::-1])",int(round(2.51 * 100)),"round(1.923328437452, 3)"
127,Replace all occurrences of a string in a pandas dataframe (Python),2,"df.replace({'\n': '<br>'}, regex=True) <EOC> df.replace({'\n': '<br>'}, regex=True)","df.replace({'\n': '<br>'}, regex=True)","df['c'] = np.where(df['a'].isnull, df['b'], df['a'])","df.loc[df['Letters'] == 'C', 'Letters'].values[0]","df.set_index(list('BC')).drop(tuples, errors='ignore').reset_index()","""""""obama"""""".replace('a', '%temp%').replace('b', 'a').replace('%temp%', 'b')"
115,How to convert pandas index in a dataframe to a column?,2,"df.reset_index(level=0, inplace=True) <EOC> df['index1'] = df.index <EOC> df.reset_index(level=['tick', 'obs'])",df['index1'] = df.index,df.index.get_loc('bob'),df['D'] = df['B'],"df.loc[df['Letters'] == 'C', 'Letters'].values[0]","df.reset_index(level=0, inplace=True)"
11,How do I split a multi-line string into multiple lines?,2,inputString.split('\n') <EOC> ' a \n b \r\n c '.split('\n'),' a \n b \r\n c '.split('\n'),"re.findall('""(http.*?)""', s, re.MULTILINE | re.DOTALL)",inputString.split('\n'),"re.split('[ ](?=[A-Z]+\\b)', input)","s.split(' ', 4)"
189,Check for a key pattern in a dictionary in python,2,"any(key.startswith('EMP$$') for key in dict1) <EOC> [value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",any(key.startswith('EMP$$') for key in dict1),sorted(d.items()),"[value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",[mydict[x] for x in mykeys],{i: d[i] for i in d if i != 'c'}
112,How to do a scatter plot with empty circles in Python?,2,"plt.scatter(np.random.randn(100), np.random.randn(100), facecolors='none') <EOC> plt.plot(np.random.randn(100), np.random.randn(100), 'o', mfc='none')","plt.scatter(np.random.randn(100), np.random.randn(100), facecolors='none')","plt.plot(np.random.randn(100), np.random.randn(100), 'o', mfc='none')",ax.set_rlabel_position(135),y = [[] for n in range(2)],x[:-1] + (x[1:] - x[:-1]) / 2
80,Subscripting text in matplotlib labels,2,"plt.plot(x, y, label='H\u2082O') <EOC> plt.plot(x, y, label='$H_2O$')","matplotlib.rc('font', **{'sans-serif': 'Arial', 'family': 'sans-serif'})","plt.plot(x, y, label='H\u2082O')","ax.set_xticklabels(labels, rotation=45)","plt.plot(x, y, label='$H_2O$')","text = re.sub('\\b(\\w+)( \\1\\b)+', '\\1', text)"
45,How can I sum a column of a list?,2,print(sum(row[column] for row in data)) <EOC> [sum(row[i] for row in array) for i in range(len(array[0]))],[[sum(item) for item in zip(*items)] for items in zip(*data)],[sum(row[i] for row in array) for i in range(len(array[0]))],"sum(sum(i) if isinstance(i, list) else i for i in L)",print(sum(row[column] for row in data)),"[sum(l[:i]) for i, _ in enumerate(l)]"
243,take the content of a list and append it to another list,2,"list2.extend(list1) <EOC> list1.extend(mylog) <EOC> c.extend(a) <EOC> for line in mylog:
    list1.append(line)",list2.extend(list1),a.extend(list(b)),print(l[3:] + l[:3]),list1.extend(mylog),"b.append((a[0][0], a[0][2]))"
147,"How to sort a list of objects , based on an attribute of the objects?",2,"ut.sort(key=cmpfun, reverse=True) <EOC> ut.sort(key=lambda x: x.count, reverse=True) <EOC> ut.sort(key=lambda x: x.count, reverse=True)","l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))","sorted(x, key=x.get, reverse=True)",mylist.sort(key=lambda x: x['title']),l.sort(key=lambda x: x['title']),"ut.sort(key=lambda x: x.count, reverse=True)"
309,loop through an IP address range,2,"for i in range(256):
    for j in range(256):
        ip = ('192.168.%d.%d' % (i, j))
        print(ip) <EOC> for (i, j) in product(list(range(256)), list(range(256))):
    pass <EOC> generator = iter_iprange('192.168.1.1', '192.168.255.255', step=1)","generator = iter_iprange('192.168.1.1', '192.168.255.255', step=1)","for i in range(256):
    for j in range(256):
        ip = ('192.168.%d.%d' % (i, j))
        print(ip)","print(socket.getaddrinfo('google.com', 80))","ip = re.findall('[0-9]+(?:\\.[0-9]+){3}', s)",print(soup.find(text='Address:').findNext('td').contents[0])
68,Convert list of lists to list of integers,2,[int(''.join(str(d) for d in x)) for x in L] <EOC> [''.join(str(d) for d in x) for x in L] <EOC> L = [int(''.join([str(y) for y in x])) for x in L],"[element for element in lst if isinstance(element, int)]",[int(''.join(str(d) for d in x)) for x in L],L = [int(''.join([str(y) for y in x])) for x in L],nums = [int(x) for x in intstringlist],"T2 = [map(int, x) for x in T1]"
156,How to make List from Numpy Matrix in Python,2,numpy.array(a).reshape(-1).tolist() <EOC> numpy.array(a)[0].tolist(),numpy.array(a).reshape(-1).tolist(),numpy.array(a)[0].tolist(),"matrix = [[a, b], [c, d], [e, f]]",my_list = [],len(my_list)
92,Python how to combine two matrices in numpy,2,"np.concatenate((A, B)) <EOC> np.vstack((A, B))","c = np.r_[(a[None, :], b[None, :])]","np.vstack((A, B))","np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)","np.array([zip(x, y) for x, y in zip(a, b)])","np.concatenate((A, B))"
60,loop over files,2,"for fn in os.listdir('.'):
    if os.path.isfile(fn):
        pass <EOC> for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass","for (root, dirs, files) in os.walk('/mydir'):
    for file in files:
        if file.endswith('.txt'):
            pass","os.chdir('/mydir')
for file in glob.glob('*.txt'):
    pass","for (root, dirs, filenames) in os.walk(source):
    for f in filenames:
        pass","for file in os.listdir('/mydir'):
    if file.endswith('.txt'):
        pass","for fn in os.listdir('.'):
    if os.path.isfile(fn):
        pass"
