id,query,hits@5,label candidates,code@1,code@2,code@3,code@4,code@5
28,How to read keyboard-input?,1,input('Enter your input:'),input('Enter your input:'),inputString.split('\n'),"map(int, eval(input('Enter the unfriendly numbers: ')))","[int(s) for s in user.split(',')]",time.sleep(1)
27,Python regular expression split() string,1,"s.split(' ', 4)","re.split(' +', 'hello world sample text')","""""""QH QD JC KD JS"""""".split()","mystring.replace(' ', '! !').split('!')","re.split('(\\W+)', s)","s.split(' ', 4)"
26,Merging two pandas dataframes,1,"pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))","df1.merge(df2, on='Date_Time')","pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))",df['D'] = df['B'],"pd.concat([df[0].apply(pd.Series), df[1]], axis=1)",pd.Series(list(set(s1).intersection(set(s2))))
35,Finding the sum of a nested list of ints,1,"sum(sum(i) if isinstance(i, list) else i for i in L)","sum(sum(i) if isinstance(i, list) else i for i in L)","[sum(l[:i]) for i, _ in enumerate(l)]",[sum(row[i] for row in array) for i in range(len(array[0]))],sum([pair[0] for pair in list_of_pairs]),[[sum(item) for item in zip(*items)] for items in zip(*data)]
116,Generic reverse of list items in Python,1,[x[::-1] for x in b],[x[::-1] for x in b],"print([item for item in [1, 2, 3]])",list(reversed(list(range(10)))),list2 = [x for x in list1 if x != []],"list(map(lambda x, y: x + y, word[:-1], word[1:]))"
182,Python regex separate space-delimited words into a list,1,"re.split(' +', 'hello world sample text')","re.split(' +', 'hello world sample text')","re.split('(\\W+)', 'Words, words, words.')","re.split('(\\W+)', s)","re.split('[ ](?=[A-Z]+\\b)', input)","mystring.replace(' ', '! !').split('!')"
118,How to convert a list of longs into a comma separated string in python,1,""""""","""""".join([str(i) for i in list_of_ints])",""""""","""""".join([str(i) for i in list_of_ints])","print(' '.join(map(str, l)))",""""""" """""".join([('%d@%d' % t) for t in l])",[''.join(str(d) for d in x) for x in L],[int(''.join(str(d) for d in x)) for x in L]
143,How to determine number of files on a drive with Python?,1,os.statvfs('/').f_files - os.statvfs('/').f_ffree,os.stat(filepath).st_size,os.statvfs('/').f_files - os.statvfs('/').f_ffree,subprocess.Popen(['c:\\Program Files\\VMware\\VMware Server\\vmware-cmd.bat']),os.path.basename(os.path.dirname(os.path.realpath(__file__))),os.path.abspath('mydir/myfile.txt')
144,how to get a single result from a SQLite query in python?,1,cursor.fetchone()[0],cursor.fetchone()[0],"db.GqlQuery('SELECT * FROM Schedule WHERE station = $1', foo.key())",session.execute('INSERT INTO t1 (SELECT * FROM t2)'),"db.execute(""INSERT INTO present VALUES('test2', ?, 10)"", (None,))","c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))"
145,How to convert a string list into an integer in python,1,"user_list = [int(number) for number in user_input.split(',')] <EOC> [int(s) for s in user.split(',')]",L = [int(''.join([str(y) for y in x])) for x in L],[int(''.join(str(d) for d in x)) for x in L],""""""","""""".join([str(i) for i in list_of_ints])",nums = [int(x) for x in intstringlist],"user_list = [int(number) for number in user_input.split(',')]"
146,Sorting a Python list by two criteria,1,"sorted(list, key=lambda x: (x[0], -x[1]))","sorted(list_of_strings, key=lambda s: s.split(',')[1])","ut.sort(key=cmpfun, reverse=True)","sorted(x, key=x.get, reverse=True)",b.sort(key=lambda x: x[1][2]),"sorted(list, key=lambda x: (x[0], -x[1]))"
180,Calling a base class's classmethod in Python,1,"super(Derived, cls).do(a)","super(Derived, cls).do(a)","getattr(obj, 'attr')","getattr(my_object, my_str)","isinstance(obj, str)",lst = [Object() for i in range(100)]
150,Sorting data in DataFrame Pandas,1,"df.sort_values(['System_num', 'Dis'])","df.sort_values(['System_num', 'Dis'])","df.groupby('prots').sum().sort('scores', ascending=False)","df.reset_index(level=['tick', 'obs'])","pd.DataFrame({'email': sf.index, 'list': sf.values})",df[df['BoolCol']].index.tolist()
179,Python: Converting Epoch time into the datetime,1,"time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))","(t - datetime.datetime(1970, 1, 1)).total_seconds()","time.strptime('30/03/09 16:31:32.123', '%d/%m/%y %H:%M:%S.%f')","time.strftime('%Y-%m-%d %H:%M:%S', time.localtime(1347517370))","datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')","time.strftime('%Y-%m-%d %H:%M:%S', time.gmtime(1236472051807 / 1000.0))"
178,Pandas Dataframe: Replacing NaN with row average,1,"df.fillna(df.mean(axis=1), axis=1)","df.fillna(df.mean(axis=1), axis=1)",df.astype(bool).sum(axis=1),df.dropna(subset=[1]),"df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()","pd.DataFrame(out.tolist(), columns=['out-1', 'out-2'], index=out.index)"
152,Python sort a List by length of value in tuple,1,"l.sort(key=lambda t: len(t[1]), reverse=True)","sorted(list, key=lambda x: (x[0], -x[1]))","l.sort(key=lambda t: len(t[1]), reverse=True)",b.sort(key=lambda x: x[1][2]),"ut.sort(key=lambda x: x.count, reverse=True)","sorted(list5, lambda x: (degree(x), x))"
177,How to add a header to a csv file in Python?,1,writer.writeheader(),"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","file = open('Output.txt', 'a')",writer.writeheader(),"open(filename, 'w').close()","target.write('%r\n%r\n%r\n' % (line1, line2, line3))"
154,python's re: return True if regex contains in the string,1,"bool(re.search('ba[rzd]', 'foobarrrr'))","bool(re.search('ba[rzd]', 'foobarrrr'))","[i for i in teststr if re.search('\\d+[xX]', i)]",all(predicate(x) for x in string),"print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))",[word for word in mystring.split() if word.startswith('$')]
181,selecting rows in numpy ndarray based on the value of two columns,1,"a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]","np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)","a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]",df.iloc[np.flatnonzero(df['BoolCol'])],"np.mean(a, axis=1)","np.array([zip(x, y) for x, y in zip(a, b)])"
175,Calculate mean across dimension in a 2D array,1,"np.mean(a, axis=1)","np.mean(a, axis=1)","data.reshape(-1, j).mean(axis=1).reshape(data.shape[0], -1)",a.sum(axis=1),"a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]",print(sum(row[column] for row in data))
173,How to remove any URL within a string in Python,1,"text = re.sub('^https?:\\/\\/.*[\\r\\n]*', '', text, flags=re.MULTILINE)","text = re.sub('^https?:\\/\\/.*[\\r\\n]*', '', text, flags=re.MULTILINE)","re.findall('""(http.*?)""', s, re.MULTILINE | re.DOTALL)","print(re.findall('(https?://[^\\s]+)', myString))","re.sub('\\D', '', 'aas30dsa20')","print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))"
157,Beautifulsoup - nextSibling,1,print(soup.find(text='Address:').findNext('td').contents[0]),"soup.find_all('span', {'class': 'starGryB sp'})",print(soup.find('name').string),"soup.find('div', id='main-content').decompose()",print(soup.find(text='Address:').findNext('td').contents[0]),"re.findall('http://[^t][^s""]+\\.html', document)"
172,Find all words in a string that start with the $ sign in Python,1,[word for word in mystring.split() if word.startswith('$')],[word for word in mystring.split() if word.startswith('$')],[x for x in sents if not x.startswith('@$\t') and not x.startswith('#')],"re.split('(\\W+)', 'Words, words, words.')","re.split('[ ](?=[A-Z]+\\b)', input)","re.findall('(.+?):(.+?)\\b ?', text)"
159,Splinter or Selenium: Can we get current html page after clicking a button?,1,driver.execute_script('return document.documentElement.outerHTML;'),driver.find_element_by_partial_link_text('Send').click(),driver.find_element_by_link_text('Send InMail').click(),driver.findElement(By.linkText('Send InMail')).click(),self.driver.find_element_by_css_selector('.someclass a').get_attribute('href'),driver.execute_script('return document.documentElement.outerHTML;')
160,Find a specific pattern (regular expression) in a list of strings (Python),1,"[i for i in teststr if re.search('\\d+[xX]', i)]","[i for i in teststr if re.search('\\d+[xX]', i)]","re.findall('Test([\\d.]*\\d+)', text)","re.split('[ ](?=[A-Z]+\\b)', input)","re.split(' +', 'hello world sample text')","re.findall('\\b(\\w+)d\\b', s)"
161,Selecting with complex criteria from pandas.DataFrame,1,df['A'][(df['B'] > 50) & (df['C'] == 900)],df[df['ids'].str.contains('ball')],df['A'][(df['B'] > 50) & (df['C'] == 900)],df.loc[df['BoolCol']],df[df['BoolCol'] == True].index.tolist(),df = df[(df['closing_price'] >= 99) & (df['closing_price'] <= 101)]
171,Convert unicode string dictionary into dictionary in python,1,"d = ast.literal_eval(""{'code1':1,'code2':1}"")","dict([('Name', 'Joe'), ('Age', 22)])","d = ast.literal_eval(""{'code1':1,'code2':1}"")",json.load(urllib.request.urlopen('url')),{i[1]: i[0] for i in list(myDictionary.items())},json_data = json.loads(unescaped)
162,How to sort dictionaries by keys in Python,1,sorted(o.items()) <EOC> sorted(d) <EOC> sorted(d.items()),mylist.sort(key=lambda x: x['title']),list_of_dicts.sort(key=operator.itemgetter('name')),l.sort(key=lambda x: x['title']),list_of_dicts.sort(key=operator.itemgetter('age')),sorted(o.items())
170,How do I sum the first value in each tuple in a list of tuples in Python?,1,sum([pair[0] for pair in list_of_pairs]),[[sum(item) for item in zip(*items)] for items in zip(*data)],sum([pair[0] for pair in list_of_pairs]),[sum(row[i] for row in array) for i in range(len(array[0]))],"sum(sum(i) if isinstance(i, list) else i for i in L)","[sum(l[:i]) for i, _ in enumerate(l)]"
168,Python - Access object attributes as in a dictionary,1,"getattr(my_object, my_str)","getattr(obj, 'attr')","getattr(my_object, my_str)",my_dict.update({'third_key': 1}),"dict([('Name', 'Joe'), ('Age', 22)])",d['mynewkey'] = 'mynewvalue'
167,Parsing CSV / tab-delimited txt file with Python,1,"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))",[line.split() for line in open('File.txt')],line.split(),' a \n b \r\n c '.split('\n'),"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","text.split(',')"
174,How to find all elements in a numpy 2-dimensional array that match a certain list?,1,"np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)","np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)",all(x == myList[0] for x in myList),"next(i for i, x in enumerate(lst) if not isinstance(x, bool) and x == 1)","[i for (i, x) in enumerate(testlist) if (x == 1)]",numpy.array(a)[0].tolist()
165,Interleaving two lists in Python,1,"[val for pair in zip(l1, l2) for val in pair]","[val for pair in zip(l1, l2) for val in pair]",list2.extend(list1),a.extend(list(b)),"print(concatenate((a, b), axis=1))","print(concatenate((a, b), axis=0))"
142,True for all characters of a string,1,all(predicate(x) for x in string),"bool(re.search('ba[rzd]', 'foobarrrr'))",all(predicate(x) for x in string),"[i for i in teststr if re.search('\\d+[xX]', i)]","[element for element in lst if not isinstance(element, str)]","re.sub('^[A-Z0-9]*(?![a-z])', '', string)"
128,Mapping a string into a list of pairs,1,"[(x + y) for x, y in zip(word, word[1:])] <EOC> list(map(lambda x, y: x + y, word[:-1], word[1:]))","re.split('[ ](?=[A-Z])', input)","map(lambda a: a[0], (('aa',), ('bb',), ('cc',)))","re.split('(\\W+)', s)","re.split('[ ](?=[A-Z]+\\b)', input)","[(x + y) for x, y in zip(word, word[1:])]"
123,How to get the filename without the extension from a path in Python?,1,print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),os.path.splitext(filename)[0],print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),os.path.abspath('mydir/myfile.txt'),os.path.basename(os.path.dirname(os.path.realpath(__file__))),"re.sub('(\\_a)?\\.([^\\.]*)$', '_suff.\\2', 'long.file.name.jpg')"
120,Find last occurrence of character,1,'abcd}def}'.rfind('}'),'abcd}def}'.rfind('}'),"re.findall('Test([\\d.]*\\d+)', text)","re.findall('Test([0-9.]*[0-9]+)', text)","[m.group(0) for m in re.finditer('(\\d)\\1*', s)]","re.findall('\\b(\\w+)d\\b', s)"
126,"How to select rows in a DataFrame between two values, in Python Pandas?",1,df = df[(df['closing_price'] >= 99) & (df['closing_price'] <= 101)],all(df.index[:-1] <= df.index[1:]),df['A'][(df['B'] > 50) & (df['C'] == 900)],df.index.get_loc('bob'),df = df[(df['closing_price'] >= 99) & (df['closing_price'] <= 101)],df.iloc[np.flatnonzero(df['BoolCol'])]
191,printing tab-separated values of a list,1,"print('\t'.join(map(str, list)))","print('\t'.join(map(str, list)))",print('\n'.join('\t'.join(str(col) for col in row) for row in tab)),"print(' '.join(map(str, l)))",""""""" """""".join([('%d@%d' % t) for t in l])",""""""" """""".join([('%d@%d' % (t[0], t[1])) for t in l])"
119,Posting raw data with Python,1,"requests.post(url, data=DATA, headers=HEADERS_DICT, auth=(username, password))","requests.post(url, data=DATA, headers=HEADERS_DICT, auth=(username, password))","r = requests.post(url, files=files, headers=headers, data=data)","urllib.request.urlretrieve(url, file_name)","urllib.request.urlretrieve('http://www.example.com/songs/mp3.mp3', 'mp3.mp3')",r = requests.get(url)
190,"python, best way to convert a pandas series into a pandas dataframe",1,"pd.DataFrame({'email': sf.index, 'list': sf.values})","pd.concat([df[0].apply(pd.Series), df[1]], axis=1)","pd.DataFrame({'email': sf.index, 'list': sf.values})",df[df['BoolCol']].index.tolist(),"df.to_csv(filename, index=False)","pd.DataFrame(out.tolist(), columns=['out-1', 'out-2'], index=out.index)"
141,Find a value within nested json dictionary in python,1,list(data['A']['B'].values())[0]['maindata'][0]['Info'],list(data['A']['B'].values())[0]['maindata'][0]['Info'],list(dict.keys())[-1],"dict([('Name', 'Joe'), ('Age', 22)])",result[0]['from_user'],"d = ast.literal_eval(""{'code1':1,'code2':1}"")"
195,how to show Percentage in python,1,print('{0:.0f}%'.format(1.0 / 3 * 100)),"sum(int(float(item)) for item in [_f for _f in ['', '3.4', '', '', '1.0'] if _f])",print('{0:.0f}%'.format(1.0 / 3 * 100)),"print('\t'.join(map(str, list)))","print('%*s : %*s' % (20, 'Python', 20, 'Very Good'))","print(' '.join(map(str, l)))"
130,"Remove all special characters, punctuation and spaces from string",1,"re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()","re.sub('^[A-Z0-9]*(?![a-z])', '', string)","re.sub('\\D', '', 'aas30dsa20')","re.sub('(?!\\s)[\\W_]', '', text).lower().strip()"
122,transpose dictionary (extract all the values for one key from a list of dictionaries),1,"[(x['x'], x['y']) for x in d]","[(x['x'], x['y']) for x in d]",{k: [d[k] for d in dicts] for k in dicts[0]},"dict((k, [d[k] for d in dicts]) for k in dicts[0])",{i: d[i] for i in d if i != 'c'},{i[1]: i[0] for i in list(myDictionary.items())}
188,How to count distinct values in a column of a pandas group by object?,1,"df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()",df.groupby('A').filter(lambda x: len(x) > 1),"df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()","df.groupby('prots').sum().sort('scores', ascending=False)",df.groupby('id').first(),"df.sort_values(['System_num', 'Dis'])"
187,creating a tmp file in python,1,"new_file = open('path/to/FILE_NAME.ext', 'w')","open('filename', 'wb').write(bytes_)","open(filename, 'w').close()","new_file = open('path/to/FILE_NAME.ext', 'w')","file = open('Output.txt', 'a')","newFile.write(struct.pack('5B', *newFileBytes))"
134,How to get an absolute file path in Python,1,os.path.abspath('mydir/myfile.txt'),os.path.abspath('mydir/myfile.txt'),os.path.basename(os.path.dirname(os.path.realpath(__file__))),os.path.splitext(filename)[0],print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),os.path.isabs(my_path)
186,Python: Best Way to Exchange Keys with Values in a Dictionary?,1,"res = dict((v, k) for k, v in a.items())",{i[1]: i[0] for i in list(myDictionary.items())},[mydict[x] for x in mykeys],"res = dict((v, k) for k, v in a.items())","dict((k, [d[k] for d in dicts]) for k in dicts[0])","[value for key, value in list(dict1.items()) if key.startswith('EMP$$')]"
135,Is there a string-collapse library function in python?,1,""""""" """""".join(my_string.split())",""""""","""""".join(l)",""""""""""""".join([char for char in 'it is icy' if char != 'i'])",""""""" """""".join(list)",""""""" """""".join(my_string.split())",""""""""""""".join(['a', 'b', 'c'])"
136,Get Filename Without Extension in Python,1,os.path.splitext(filename)[0],os.path.splitext(filename)[0],print(os.path.splitext(os.path.basename('hemanth.txt'))[0]),os.path.abspath('mydir/myfile.txt'),os.path.basename(os.path.dirname(os.path.realpath(__file__))),"for fn in os.listdir('.'):
    if os.path.isfile(fn):
        pass"
185,Save line in file to list,1,[line.split() for line in open('File.txt')],[line.split() for line in open('File.txt')],"lst = map(int, open('filename.txt').readlines())",line.split(),"lol = list(csv.reader(open('text.txt', 'rb'), delimiter='\t'))","data = [line.strip() for line in open('C:/name/MyDocuments/numbers', 'r')]"
139,Shuffle columns of an array with Numpy,1,np.random.shuffle(np.transpose(r)),np.random.shuffle(np.transpose(r)),numpy.array(a).reshape(-1).tolist(),"x = np.asarray(x).reshape(1, -1)[(0), :]","np.column_stack(([1, 2, 3], [4, 5, 6]))","a[:, (np.newaxis)]"
183,Length of longest word in a list,1,"len(max(words, key=len))","len(max(words, key=len))",len(l),l.count('a'),l.count('b'),"""""""The big brown fox is brown"""""".count('brown')"
363,Sum of multiple list of lists index wise,1,[[sum(item) for item in zip(*items)] for items in zip(*data)],[[sum(item) for item in zip(*items)] for items in zip(*data)],[sum(row[i] for row in array) for i in range(len(array[0]))],sum([pair[0] for pair in list_of_pairs]),a.sum(axis=1),print(sum(row[column] for row in data))
133,How do I replace whitespaces with underscore and vice versa?,1,"mystring.replace(' ', '_')","re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()","re.sub('(?!\\s)[\\W_]', '', text).lower().strip()","mystring.replace(' ', '_')","text = re.sub('\\b(\\w+)( \\1\\b)+', '\\1', text)","re.sub('[^\\w]', ' ', s)"
193,How to adjust the quality of a resized image in Python Imaging Library?,1,"image = image.resize((x, y), Image.ANTIALIAS)","image = image.resize((x, y), Image.ANTIALIAS)","data.reshape(-1, j).mean(axis=1).reshape(data.shape[0], -1)","x = np.asarray(x).reshape(1, -1)[(0), :]",(x[1:] + x[:-1]) / 2,int(round(2.51 * 100))
228,Python: How to remove empty lists from a list?,2,list2 = [x for x in list1 if x != []] <EOC> list2 = [x for x in list1 if x],list2 = [x for x in list1 if x != []],"[element for element in lst if not isinstance(element, str)]",list2 = [x for x in list1 if x],"[x for x in ['AAT', 'XAC', 'ANT', 'TTA'] if 'X' not in x and 'N' not in x]",[x for x in myfile.splitlines() if x != '']
19,How can I convert a string with dot and comma into a float number in Python,2,"my_float = float(my_string.replace(',', '')) <EOC> float('123,456.908'.replace(',', ''))","float('123,456.908'.replace(',', ''))","""""""."""""".join(s.split('.')[::-1])","my_float = float(my_string.replace(',', ''))","text.split(',')","[re.sub('(?<!\\d)\\.(?!\\d)', ' ', i) for i in s]"
192,Python unicode string with UTF-8?,2,print('\xd0\xbf\xd1\x80\xd0\xb8'.encode('raw_unicode_escape')) <EOC> 'Sopet\xc3\xb3n'.encode('latin-1').decode('utf-8'),'Sopet\xc3\xb3n'.encode('latin-1').decode('utf-8'),s.encode('iso-8859-15'),d.decode('cp1251').encode('utf8'),print('\xd0\xbf\xd1\x80\xd0\xb8'.encode('raw_unicode_escape')),"""""""\\a"""""".decode('string_escape')"
204,Find the maximum value in a list of tuples in Python,2,"max(lis, key=lambda item: item[1])[0] <EOC> max(lis, key=itemgetter(1))[0]","max(lis, key=lambda item: item[1])[0]","max(k for k, v in x.items() if v != 0)",max([max(i) for i in matrix]),"max(lis, key=itemgetter(1))[0]","sorted(list5, lambda x: (degree(x), x))"
189,Check for a key pattern in a dictionary in python,2,"any(key.startswith('EMP$$') for key in dict1) <EOC> [value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",any(key.startswith('EMP$$') for key in dict1),list(dict.keys())[-1],"[value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",[mydict[x] for x in mykeys],len(list(yourdict.keys()))
176,Running R script from python,2,"subprocess.call(['/usr/bin/Rscript', '--vanilla', '/pathto/MyrScript.r']) <EOC> subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)","subprocess.call(['/usr/bin/Rscript', '--vanilla', '/pathto/MyrScript.r'])","subprocess.call('/usr/bin/Rscript --vanilla /pathto/MyrScript.r', shell=True)",subprocess.call(['./test.sh']),sys.stdout.write('.'),subprocess.call(['notepad'])
360,Using Regular Expressions to extract specific urls in python,2,"re.findall('""(http.*?)""', s, re.MULTILINE | re.DOTALL) <EOC> re.findall('http://[^t][^s""]+\\.html', document)","print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))","print(re.findall('(https?://[^\\s]+)', myString))","re.findall('""(http.*?)""', s, re.MULTILINE | re.DOTALL)","re.findall('src=""js/([^""]*\\bjquery\\b[^""]*)""', data)","re.findall('http://[^t][^s""]+\\.html', document)"
329,How do I sort a list of dictionaries by values of the dictionary in Python?,2,"newlist = sorted(list_to_be_sorted, key=lambda k: k['name']) <EOC> newlist = sorted(l, key=itemgetter('name'), reverse=True) <EOC> list_of_dicts.sort(key=operator.itemgetter('name')) <EOC> list_of_dicts.sort(key=operator.itemgetter('age'))",mylist.sort(key=lambda x: x['title']),list_of_dicts.sort(key=operator.itemgetter('name')),l.sort(key=lambda x: x['title']),"l.sort(key=lambda x: (x['title'], x['title_url'], x['id']))",list_of_dicts.sort(key=operator.itemgetter('age'))
158,Converting lists of tuples to strings Python,2,""""""" """""".join([('%d@%d' % t) for t in l]) <EOC> """""" """""".join([('%d@%d' % (t[0], t[1])) for t in l])",""""""" """""".join([('%d@%d' % (t[0], t[1])) for t in l])",[''.join(str(d) for d in x) for x in L],""""""", """""".join('(' + ', '.join(i) + ')' for i in L)",""""""" """""".join([('%d@%d' % t) for t in l])","myList = ','.join(map(str, myList))"
45,How can I sum a column of a list?,2,print(sum(row[column] for row in data)) <EOC> [sum(row[i] for row in array) for i in range(len(array[0]))],[sum(row[i] for row in array) for i in range(len(array[0]))],[[sum(item) for item in zip(*items)] for items in zip(*data)],print(sum(row[column] for row in data)),"sum(sum(i) if isinstance(i, list) else i for i in L)",a.sum(axis=1)
270,Getting the length of an array,2,len(my_list) <EOC> len(l) <EOC> len(s) <EOC> len(my_tuple) <EOC> len(my_string),len(l),len(my_list),numpy.array(a)[0].tolist(),c.extend(a),print(l[3:] + l[:3])
112,How to do a scatter plot with empty circles in Python?,2,"plt.scatter(np.random.randn(100), np.random.randn(100), facecolors='none') <EOC> plt.plot(np.random.randn(100), np.random.randn(100), 'o', mfc='none')","plt.plot(np.random.randn(100), np.random.randn(100), 'o', mfc='none')","plt.scatter(np.random.randn(100), np.random.randn(100), facecolors='none')",ax.set_rlabel_position(135),"plt.plot(x, y, label='H\u2082O')","df.plot(kind='barh', stacked=True)"
110,"Python - how to convert a ""raw"" string into a normal string",2,"""""""\\x89\\n"""""".decode('string_escape') <EOC> raw_string.decode('string_escape') <EOC> raw_byte_string.decode('unicode_escape')",""""""" """""".join(my_string.split())","""""""it is icy"""""".replace('i', '')",raw_string.decode('string_escape'),"""""""\\a"""""".decode('string_escape')","""""""\\x89\\n"""""".decode('string_escape')"
107,Python Pandas: Get index of rows which column matches certain value,2,df.loc[df['BoolCol']] <EOC> df.iloc[np.flatnonzero(df['BoolCol'])] <EOC> df[df['BoolCol'] == True].index.tolist() <EOC> df[df['BoolCol']].index.tolist(),df['A'][(df['B'] > 50) & (df['C'] == 900)],df[df['BoolCol'] == True].index.tolist(),"df.loc[df['Letters'] == 'C', 'Letters'].values[0]",df.index.get_loc('bob'),df.loc[df['BoolCol']]
104,Convert tuple to list,2,list(t) <EOC> tuple(l),tuple(l),"b.append((a[0][0], a[0][2]))",list(t),len(my_tuple),"map(lambda a: a[0], (('aa',), ('bb',), ('cc',)))"
261,Counting the Number of keywords in a dictionary in python,2,len(list(yourdict.keys())) <EOC> len(set(open(yourdictfile).read().split())),len(list(yourdict.keys())),"dict(((x, l.count(x)) for x in set(l)))",len(set(open(yourdictfile).read().split())),{i[1]: i[0] for i in list(myDictionary.items())},"res = dict((v, k) for k, v in a.items())"
127,Replace all occurrences of a string in a pandas dataframe (Python),2,"df.replace({'\n': '<br>'}, regex=True) <EOC> df.replace({'\n': '<br>'}, regex=True)","df.replace({'\n': '<br>'}, regex=True)","df['range'].replace(',', '-', inplace=True)",df.loc[df[0].str.contains('(Hel|Just)')],"df.reset_index(level=0, inplace=True)","pd.DataFrame({'email': sf.index, 'list': sf.values})"
129,How do you extract a url from a string using python?,2,"print(re.findall('(https?://[^\\s]+)', myString)) <EOC> print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))","print(re.findall('(https?://[^\\s]+)', myString))","print(re.search('(?P<url>https?://[^\\s]+)', myString).group('url'))","re.findall('""(http.*?)""', s, re.MULTILINE | re.DOTALL)","re.findall('src=""js/([^""]*\\bjquery\\b[^""]*)""', data)","re.findall('http://[^t][^s""]+\\.html', document)"
92,Python how to combine two matrices in numpy,2,"np.concatenate((A, B)) <EOC> np.vstack((A, B))","np.array([zip(x, y) for x, y in zip(a, b)])","np.concatenate((A, B))","c = np.r_[(a[None, :], b[None, :])]","np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)","np.vstack((A, B))"
89,Python: removing characters except digits from string,2,"re.sub('\\D', '', 'aas30dsa20') <EOC> """""""""""".join([x for x in 'aas30dsa20' if x.isdigit()])","re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('\\D', '', 'aas30dsa20')","re.sub('^[A-Z0-9]*(?![a-z])', '', string)",""""""""""""".join([x for x in 'aas30dsa20' if x.isdigit()])",""""""""""""".join([char for char in 'it is icy' if char != 'i'])"
87,check if a directory exists and create it if necessary,2,"if (not os.path.exists(directory)):
    os.makedirs(directory) <EOC> try:
    os.makedirs(path)
except OSError:
    if (not os.path.isdir(path)):
        raise <EOC> distutils.dir_util.mkpath(path) <EOC> try:
    os.makedirs(path)
except OSError as exception:
    if (exception.errno != errno.EEXIST):
        raise","if (not os.path.exists(directory)):
    os.makedirs(directory)","try:
    os.makedirs(path)
except OSError:
    if (not os.path.isdir(path)):
        raise",os.chdir(owd),"for fn in os.listdir('.'):
    if os.path.isfile(fn):
        pass",shutil.rmtree('/folder_name')
82,Initialize a list of objects in Python,2,lst = [Object() for _ in range(100)] <EOC> lst = [Object() for i in range(100)],lst = [Object() for i in range(100)],lst = [Object() for _ in range(100)],my_list.append(12),my_list = [],"isinstance(obj, str)"
166,Base64 encoding in Python 3,2,encoded = base64.b64encode('data to be encoded') <EOC> encoded = 'data to be encoded'.encode('ascii'),"base64.b64encode(bytes('your string', 'utf-8'))",bytes.fromhex('4a4b4c').decode('utf-8'),encoded = base64.b64encode('data to be encoded'),"""""""\\xF3\\xBE\\x80\\x80"""""".replace('\\x', '').decode('hex')",encoded = 'data to be encoded'.encode('ascii')
79,Python: trying to lower a string and remove non-alphanumeric characters aside from space,2,"re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip() <EOC> re.sub('(?!\\s)[\\W_]', '', text).lower().strip()","re.sub('(?!\\s)[\\W_]', '', text).lower().strip()","re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()","re.sub('[^A-Za-z0-9]+', '', mystring)","re.sub('\\D', '', 'aas30dsa20')","re.sub('^[A-Z0-9]*(?![a-z])', '', string)"
156,How to make List from Numpy Matrix in Python,2,numpy.array(a).reshape(-1).tolist() <EOC> numpy.array(a)[0].tolist(),numpy.array(a)[0].tolist(),numpy.array(a).reshape(-1).tolist(),"np.column_stack(([1, 2, 3], [4, 5, 6]))","numpy.zeros((3, 3, 3))","matrix = [[a, b], [c, d], [e, f]]"
